presenca_id,aula_id,aluno_id,status_presenca,atraso_min,justificativa
PA000000612,L0000020,A00499,Presente,0,
PA000000613,L0000020,A00507,Atrasado,0,
PA000000614,L0000020,A00582,Presente,,
PA000000615,L0000020,A00618,Presente,0,
PA000000616,L0000020,A00621,Presente,0,
PA000000617,L0000020,A00648,Presente,0,
PA000000618,L0000020,A00652,Presente,30,
PA000000619,L0000020,A00742,Presente,0,
PA000000620,L0000020,A00765,Presente,,
PA000000621,L0000020,A00793,Presente,30,
PA000000622,L0000020,A00798,Presente,10,
PA000000623,L0000021,A00011,Presente,0,
PA000000624,L0000021,A00033,,,
PA000000625,L0000021,A00057,Presente,0,
PA000000626,L0000021,A00078,Atrasado,5,
PA000000627,L0000021,A00102,Presente,0,
PA000000628,L0000021,A00115,Ausente,,Atestado
PA000000629,L0000021,A00144,Presente,0,
PA000000630,L0000021,A00150,Presente,10,
PA000000631,L0000021,A00174,Presente,20,
PA000000632,L0000021,A00176,Presente,30,
PA000000633,L0000021,A00216,Presente,20,
PA000000634,L0000021,A00241,Presente,30,
PA000000635,L0000021,A00295,Ausente,,Motivo familiar
PA000000636,L0000021,A00346,Ausente,,Motivo familiar
PA000000637,L0000021,A00353,Presente,0,
PA000000638,L0000021,A00354,Presente,15,
PA000000639,L0000021,A00413,Ausente,,Problema de transporte
PA000000640,L0000021,A00499,Presente,30,
PA000000641,L0000021,A00507,Presente,30,
PA000000642,L0000021,A00582,Presente,10,
PA000000643,L0000021,A00618,Presente,10,
PA000000644,L0000021,A00621,presente,5,
PA000000645,L0000021,A00648,Presente,0,
PA000000646,L0000021,A00652,Presente,0,
PA000000647,L0000021,A00742,Presente,0,
PA000000648,L0000021,A00793,Presente,,
PA000000649,L0000021,A00798,Presente,10,
PA000000650,L0000022,A00009,Presente,20,
PA000000651,L0000022,A00011,Presente,30,
PA000000652,L0000022,A00040,Presente,30,
PA000000653,L0000022,A00057,Presente,20,
PA000000654,L0000022,A00078,Presente,0,
PA000000655,L0000022,A00103,Presente,0,
PA000000656,L0000022,A00112,Justificado,,Conflito de horário
PA000000657,L0000022,A00144,Presente,30,
PA000000658,L0000022,A00174,Presente,10,
PA000000659,L0000022,A00176,Presente,0,
PA000000660,L0000022,A00288,Presente,0,
PA000000661,L0000022,A00295,Presente,0,
PA000000662,L0000022,A00338,Presente,0,
PA000000663,L0000022,A00353,Presente,0,
PA000000664,L0000022,A00413,Presente,30,
PA000000665,L0000022,A00507,Justificado,,
PA000000666,L0000022,A00618,Presente,0,
PA000000667,L0000022,A00625,Presente,,
PA000000668,L0000022,A00742,Presente,0,
PA000000669,L0000022,A00765,Presente,0,
PA000000670,L0000022,A00793,Presente,15,
PA000000671,L0000022,A00796,Presente,0,
PA000000672,L0000022,A00798,Presente,0,
PA000000673,L0000023,A00009,Presente,30,
PA000000674,L0000023,A00011,Presente,0,
PA000000675,L0000023,A00033,Ausente,,Conflito de horário
PA000000676,L0000023,A00040,,,
PA000000677,L0000023,A00102,Ausente,,
PA000000678,L0000023,A00103,Presente,20,
PA000000679,L0000023,A00115,Ausente,,Motivo familiar
PA000000680,L0000023,A00144,Presente,10,
PA000000681,L0000023,A00150,Presente,0,
PA000000682,L0000023,A00174,Presente,,
PA000000683,L0000023,A00176,Presente,0,
PA000000684,L0000023,A00288,Presente,5,
PA000000685,L0000023,A00295,Presente,10,
PA000000686,L0000023,A00338,Justificado,,Conflito de horário
PA000000687,L0000023,A00346,Presente,,
PA000000688,L0000023,A00354,Ausente,,Problema de transporte
PA000000689,L0000023,A00413,Presente,5,
PA000000690,L0000023,A00499,Presente,20,
PA000000691,L0000023,A00507,Presente,5,
PA000000692,L0000023,A00520,Presente,,
PA000000693,L0000023,A00618,Presente,15,
PA000000694,L0000023,A00621,Presente,0,
PA000000695,L0000023,A00648,Presente,30,
PA000000696,L0000023,A00652,Presente,,
PA000000697,L0000023,A00742,Presente,10,
PA000000698,L0000023,A00793,Presente,10,
PA000000699,L0000023,A00798,Presente,0,
PA000000700,L0000024,A00011,Presente,10,
PA000000701,L0000024,A00033,Presente,,
PA000000702,L0000024,A00078,Presente,0,
PA000000703,L0000024,A00102,Presente,,
PA000000704,L0000024,A00103,Presente,30,
PA000000705,L0000024,A00115,Justificado,,
PA000000706,L0000024,A00150,Presente,10,
PA000000707,L0000024,A00174,Presente,0,
PA000000708,L0000024,A00176,,,
PA000000709,L0000024,A00216,Atrasado,15,
PA000000710,L0000024,A00288,Presente,0,
PA000000711,L0000024,A00289,Presente,20,
PA000000712,L0000024,A00295,Presente,0,
PA000000713,L0000024,A00346,Presente,10,
PA000000714,L0000024,A00353,Ausente,,
PA000000715,L0000024,A00354,Presente,0,
PA000000716,L0000024,A00507,Ausente,,Atestado
PA000000717,L0000024,A00582,Presente,0,
PA000000718,L0000024,A00621,Presente,0,
PA000000719,L0000024,A00625,presente,10,
PA000000720,L0000024,A00648,Presente,20,
PA000000721,L0000024,A00652,Presente,0,
PA000000722,L0000024,A00796,Presente,0,
PA000000723,L0000024,A00798,Presente,0,
PA000000724,L0000025,A00009,Presente,,
PA000000725,L0000025,A00024,Justificado,,Atestado
PA000000726,L0000025,A00102,Presente,20,
PA000000727,L0000025,A00112,Justificado,,Motivo familiar
PA000000728,L0000025,A00115,Presente,0,
PA000000729,L0000025,A00132,Ausente,,Atestado
PA000000730,L0000025,A00150,Presente,10,
PA000000731,L0000025,A00174,Ausente,,Atestado
PA000000732,L0000025,A00211,Presente,0,
PA000000733,L0000025,A00241,Presente,5,
PA000000734,L0000025,A00268,Presente,0,
PA000000735,L0000025,A00288,Presente,0,
PA000000736,L0000025,A00328,Presente,0,
PA000000737,L0000025,A00346,Presente,5,
PA000000738,L0000025,A00353,Presente,20,
PA000000739,L0000025,A00354,Presente,30,
PA000000740,L0000025,A00356,Presente,20,
PA000000741,L0000025,A00413,Presente,30,
PA000000742,L0000025,A00499,Presente,0,
PA000000743,L0000025,A00520,,,
PA000000744,L0000025,A00621,Presente,5,
PA000000745,L0000025,A00648,Presente,20,
PA000000746,L0000025,A00652,Presente,10,
PA000000747,L0000025,A00765,Presente,30,
PA000000748,L0000025,A00793,Presente,20,
PA000000749,L0000025,A00796,Presente,0,
PA000000750,L0000026,A00024,Presente,0,
PA000000751,L0000026,A00040,Presente,0,
PA000000752,L0000026,A00112,Presente,30,
PA000000753,L0000026,A00115,Atrasado,20,
PA000000754,L0000026,A00132,Presente,0,
PA000000755,L0000026,A00144,Presente,0,
PA000000756,L0000026,A00150,Ausente,,Conflito de horário
PA000000757,L0000026,A00174,Presente,,
PA000000758,L0000026,A00211,Presente,15,
PA000000759,L0000026,A00241,Presente,10,
PA000000760,L0000026,A00288,Presente,,
PA000000761,L0000026,A00289,Presente,15,
PA000000762,L0000026,A00294,Presente,0,
PA000000763,L0000026,A00328,Presente,0,
PA000000764,L0000026,A00346,Presente,0,
PA000000765,L0000026,A00353,Presente,0,
PA000000766,L0000026,A00354,Presente,0,
PA000000767,L0000026,A00392,Presente,0,
PA000000768,L0000026,A00413,Presente,30,
PA000000769,L0000026,A00499,Presente,5,
PA000000770,L0000026,A00507,Presente,0,
PA000000771,L0000026,A00520,Presente,0,
PA000000772,L0000026,A00582,Presente,0,
PA000000773,L0000026,A00618,Justificado,,
PA000000774,L0000026,A00621,Ausente,,Motivo familiar
PA000000775,L0000026,A00625,Presente,30,
PA000000776,L0000026,A00793,Ausente,,Motivo familiar
PA000000777,L0000026,A00796,Ausente,,Problema de transporte
PA000000778,L0000026,A00798,Presente,10,
PA000000779,L0000027,A00009,Presente,15,
PA000000780,L0000027,A00024,Justificado,,Motivo familiar
PA000000781,L0000027,A00040,Presente,30,
PA000000782,L0000027,A00078,Presente,,
PA000000783,L0000027,A00102,Presente,5,
PA000000784,L0000027,A00112,Presente,0,
PA000000785,L0000027,A00132,Presente,0,
PA000000786,L0000027,A00150,Presente,30,
PA000000787,L0000027,A00174,Presente,20,
PA000000788,L0000027,A00211,Presente,10,
PA000000789,L0000027,A00241,Presente,0,
PA000000790,L0000027,A00268,Presente,20,
PA000000791,L0000027,A00288,Ausente,,
PA000000792,L0000027,A00294,Presente,5,
PA000000793,L0000027,A00295,Presente,20,
PA000000794,L0000027,A00338,Presente,5,
PA000000795,L0000027,A00346,Presente,30,
PA000000796,L0000027,A00353,Presente,10,
PA000000797,L0000027,A00354,Presente,30,
PA000000798,L0000027,A00356,Presente,15,
PA000000799,L0000027,A00413,Presente,30,
PA000000800,L0000027,A00507,Presente,0,
PA000000801,L0000027,A00520,Presente,0,
PA000000802,L0000027,A00578,Presente,0,
PA000000803,L0000027,A00582,Presente,10,
PA000000804,L0000027,A00618,Presente,5,
PA000000805,L0000027,A00621,Presente,0,
PA000000806,L0000027,A00625,presente,0,
PA000000807,L0000027,A00648,Ausente,,Conflito de horário
PA000000808,L0000027,A00652,Justificado,,Atestado
PA000000809,L0000027,A00793,Presente,10,
PA000000810,L0000027,A00796,Presente,30,
PA000000811,L0000027,A00798,Presente,,
PA000000812,L0000028,A00009,Presente,,
PA000000813,L0000028,A00024,Presente,0,
PA000000814,L0000028,A00033,Presente,10,
PA000000815,L0000028,A00040,Presente,,
PA000000816,L0000028,A00078,Presente,20,
PA000000817,L0000028,A00102,Presente,30,
PA000000818,L0000028,A00112,Presente,0,
PA000000819,L0000028,A00115,Presente,15,
PA000000820,L0000028,A00132,Presente,30,
PA000000821,L0000028,A00144,Ausente,,Atestado
PA000000822,L0000028,A00150,Justificado,,Motivo familiar
PA000000823,L0000028,A00174,Presente,0,
PA000000824,L0000028,A00241,Atrasado,0,
PA000000825,L0000028,A00268,Presente,0,
PA000000826,L0000028,A00288,Presente,0,
PA000000827,L0000028,A00289,Presente,5,
PA000000828,L0000028,A00328,Presente,15,
PA000000829,L0000028,A00338,Atrasado,5,
PA000000830,L0000028,A00346,Presente,0,
PA000000831,L0000028,A00354,Presente,15,
PA000000832,L0000028,A00392,Presente,10,
PA000000833,L0000028,A00413,Presente,30,
PA000000834,L0000028,A00499,Presente,0,
PA000000835,L0000028,A00520,Presente,,
PA000000836,L0000028,A00578,Presente,0,
PA000000837,L0000028,A00618,Atrasado,15,
PA000000838,L0000028,A00621,Presente,5,
PA000000839,L0000028,A00625,Presente,5,
PA000000840,L0000028,A00648,Presente,0,
PA000000841,L0000028,A00765,Presente,5,
PA000000842,L0000028,A00793,Ausente,,Motivo familiar
PA000000843,L0000028,A00796,Presente,5,
PA000000844,L0000028,A00798,Presente,0,
PA000000845,L0000029,A00024,Presente,5,
PA000000846,L0000029,A00033,Ausente,,
PA000000847,L0000029,A00040,Presente,30,
PA000000848,L0000029,A00078,Presente,0,
PA000000849,L0000029,A00102,Presente,0,
PA000000850,L0000029,A00112,Presente,5,
PA000000851,L0000029,A00115,Presente,10,
PA000000852,L0000029,A00132,Presente,15,
PA000000853,L0000029,A00144,presente,,
PA000000854,L0000029,A00150,,,
PA000000855,L0000029,A00268,Presente,10,
PA000000856,L0000029,A00289,Presente,0,
PA000000857,L0000029,A00294,Atrasado,15,
PA000000858,L0000029,A00338,Presente,0,
PA000000859,L0000029,A00346,Presente,,
PA000000860,L0000029,A00353,Presente,30,
PA000000861,L0000029,A00354,,,
PA000000862,L0000029,A00356,Ausente,,Motivo familiar
PA000000863,L0000029,A00413,Presente,0,
PA000000864,L0000029,A00499,Presente,,
PA000000865,L0000029,A00507,Presente,30,
PA000000866,L0000029,A00582,Presente,5,
PA000000867,L0000029,A00621,Ausente,,Atestado
PA000000868,L0000029,A00625,Presente,0,
PA000000869,L0000029,A00648,Presente,0,
PA000000870,L0000029,A00652,Presente,0,
PA000000871,L0000029,A00765,Presente,20,
PA000000872,L0000029,A00796,Atrasado,0,
PA000000873,L0000029,A00798,Ausente,,Motivo familiar
PA000000874,L0000030,A00009,Presente,0,
PA000000875,L0000030,A00024,Presente,20,
PA000000876,L0000030,A00033,Presente,0,
PA000000877,L0000030,A00040,Presente,5,
PA000000878,L0000030,A00102,Presente,30,
PA000000879,L0000030,A00112,Presente,0,
PA000000880,L0000030,A00144,Presente,20,
PA000000881,L0000030,A00150,Justificado,,Atestado
PA000000882,L0000030,A00241,Presente,,
PA000000883,L0000030,A00288,Presente,30,
PA000000884,L0000030,A00289,Presente,20,
PA000000885,L0000030,A00295,Ausente,,Conflito de horário
PA000000886,L0000030,A00338,Presente,0,
PA000000887,L0000030,A00520,Ausente,,Conflito de horário
PA000000888,L0000030,A00582,Presente,20,
PA000000889,L0000030,A00621,Presente,10,
PA000000890,L0000030,A00648,Presente,10,
PA000000891,L0000030,A00652,Presente,0,
PA000000892,L0000030,A00765,Presente,15,
PA000000893,L0000030,A00793,Ausente,,
PA000000894,L0000030,A00796,Presente,,
PA000000895,L0000031,A00024,Presente,30,
PA000000896,L0000031,A00033,Ausente,,Conflito de horário
PA000000897,L0000031,A00040,Atrasado,,
PA000000898,L0000031,A00078,Presente,30,
PA000000899,L0000031,A00102,Ausente,,
PA000000900,L0000031,A00112,Presente,15,
PA000000901,L0000031,A00115,Presente,15,
PA000000902,L0000031,A00144,Presente,5,
PA000000903,L0000031,A00150,Presente,5,
PA000000904,L0000031,A00174,Presente,,
PA000000905,L0000031,A00211,Presente,15,
PA000000906,L0000031,A00241,Presente,10,
PA000000907,L0000031,A00268,Presente,0,
PA000000908,L0000031,A00288,Presente,0,
PA000000909,L0000031,A00289,Presente,0,
PA000000910,L0000031,A00295,Presente,10,
PA000000911,L0000031,A00338,Presente,30,
PA000000912,L0000031,A00346,Presente,10,
PA000000913,L0000031,A00353,Presente,0,
PA000000914,L0000031,A00354,Presente,30,
PA000000915,L0000031,A00413,Presente,0,
PA000000916,L0000031,A00578,Presente,,
PA000000917,L0000031,A00582,Presente,,
PA000000918,L0000031,A00618,Presente,30,
PA000000919,L0000031,A00625,Presente,30,
PA000000920,L0000031,A00648,Presente,20,
PA000000921,L0000031,A00765,Presente,0,
PA000000922,L0000031,A00793,Presente,10,
PA000000923,L0000032,A00024,Presente,0,
PA000000924,L0000032,A00033,Presente,15,
PA000000925,L0000032,A00040,Presente,15,
PA000000926,L0000032,A00078,Presente,10,
PA000000927,L0000032,A00102,Presente,0,
PA000000928,L0000032,A00132,Atrasado,0,
PA000000929,L0000032,A00174,Presente,10,
PA000000930,L0000032,A00211,Presente,,
PA000000931,L0000032,A00241,Presente,0,
PA000000932,L0000032,A00268,Presente,0,
PA000000933,L0000032,A00288,Presente,0,
PA000000934,L0000032,A00289,Presente,10,
PA000000935,L0000032,A00294,Presente,20,
PA000000936,L0000032,A00295,Presente,0,
PA000000937,L0000032,A00328,Presente,0,
PA000000938,L0000032,A00353,Presente,0,
PA000000939,L0000032,A00354,Presente,0,
PA000000940,L0000032,A00356,Presente,0,
PA000000941,L0000032,A00392,Ausente,,Atestado
PA000000942,L0000032,A00413,Ausente,,
PA000000943,L0000032,A00499,Presente,0,
PA000000944,L0000032,A00507,Presente,,
PA000000945,L0000032,A00520,Presente,,
PA000000946,L0000032,A00582,Presente,0,
PA000000947,L0000032,A00618,Presente,0,
PA000000948,L0000032,A00652,,,
PA000000949,L0000032,A00765,Presente,0,
PA000000950,L0000032,A00793,Presente,0,
PA000000951,L0000033,A00009,Ausente,,Conflito de horário
PA000000952,L0000033,A00024,Presente,,
PA000000953,L0000033,A00040,Presente,0,
PA000000954,L0000033,A00078,Presente,0,
PA000000955,L0000033,A00102,Presente,0,
PA000000956,L0000033,A00112,Presente,,
PA000000957,L0000033,A00115,Presente,,
PA000000958,L0000033,A00150,Presente,0,
PA000000959,L0000033,A00241,Presente,30,
PA000000960,L0000033,A00268,Presente,15,
PA000000961,L0000033,A00289,Atrasado,10,
PA000000962,L0000033,A00294,Presente,20,
PA000000963,L0000033,A00295,Presente,,
PA000000964,L0000033,A00328,Presente,0,
PA000000965,L0000033,A00338,Presente,0,
PA000000966,L0000033,A00346,Presente,15,
PA000000967,L0000033,A00356,Presente,0,
PA000000968,L0000033,A00413,Presente,5,
PA000000969,L0000033,A00499,Presente,0,
PA000000970,L0000033,A00520,Presente,30,
PA000000971,L0000033,A00582,Presente,,
PA000000972,L0000033,A00621,Presente,0,
PA000000973,L0000033,A00625,Presente,0,
PA000000974,L0000033,A00648,Ausente,,
PA000000975,L0000033,A00793,Presente,5,
PA000000976,L0000033,A00796,Presente,10,
PA000000977,L0000033,A00798,Presente,5,
PA000000978,L0000034,A00033,Presente,5,
PA000000979,L0000034,A00040,Presente,30,
PA000000980,L0000034,A00078,Ausente,,Problema de transporte
PA000000981,L0000034,A00102,Presente,0,
PA000000982,L0000034,A00112,Atrasado,0,
PA000000983,L0000034,A00115,Ausente,,
PA000000984,L0000034,A00132,Presente,0,
PA000000985,L0000034,A00150,Presente,30,
PA000000986,L0000034,A00211,Presente,5,
PA000000987,L0000034,A00241,Presente,5,
PA000000988,L0000034,A00288,Presente,30,
PA000000989,L0000034,A00289,Presente,5,
PA000000990,L0000034,A00294,Presente,,
PA000000991,L0000034,A00295,Presente,0,
PA000000992,L0000034,A00354,presente,,
PA000000993,L0000034,A00356,Presente,0,
PA000000994,L0000034,A00392,Presente,15,
PA000000995,L0000034,A00413,Presente,0,
PA000000996,L0000034,A00499,Presente,20,
PA000000997,L0000034,A00507,Presente,5,
PA000000998,L0000034,A00520,Presente,0,
PA000000999,L0000034,A00578,Presente,10,
PA000001000,L0000034,A00582,Presente,15,
PA000001001,L0000034,A00618,Presente,20,
PA000001002,L0000034,A00621,Justificado,,Problema de transporte
PA000001003,L0000034,A00648,Presente,5,
PA000001004,L0000034,A00652,Presente,10,
PA000001005,L0000034,A00765,Ausente,,Problema de transporte
PA000001006,L0000034,A00796,,,
PA000001007,L0000034,A00798,Presente,0,
PA000001008,L0000035,A00009,Presente,0,
PA000001009,L0000035,A00024,Ausente,,
PA000001010,L0000035,A00040,Presente,15,
PA000001011,L0000035,A00078,Ausente,,
PA000001012,L0000035,A00102,Justificado,,Problema de transporte
PA000001013,L0000035,A00112,Atrasado,0,
PA000001014,L0000035,A00115,Presente,30,
PA000001015,L0000035,A00132,Presente,0,
PA000001016,L0000035,A00150,Presente,,
PA000001017,L0000035,A00211,Presente,10,
PA000001018,L0000035,A00241,Presente,5,
PA000001019,L0000035,A00268,Presente,20,
PA000001020,L0000035,A00288,Presente,20,
PA000001021,L0000035,A00289,Presente,5,
PA000001022,L0000035,A00294,Atrasado,0,
PA000001023,L0000035,A00353,Presente,0,
PA000001024,L0000035,A00356,Ausente,,Conflito de horário
PA000001025,L0000035,A00392,Presente,30,
PA000001026,L0000035,A00499,Ausente,,Atestado
PA000001027,L0000035,A00507,Presente,0,
PA000001028,L0000035,A00578,Presente,5,
PA000001029,L0000035,A00582,Presente,,
PA000001030,L0000035,A00648,Presente,30,
PA000001031,L0000035,A00765,Presente,30,
PA000001032,L0000035,A00793,Presente,5,
PA000001033,L0000035,A00796,Ausente,,Atestado
PA000001034,L0000035,A00798,Presente,30,
PA000001035,L0000036,A00024,Atrasado,5,
PA000001036,L0000036,A00033,Presente,10,
PA000001037,L0000036,A00040,Presente,20,
PA000001038,L0000036,A00078,Presente,20,
PA000001039,L0000036,A00102,Ausente,,Conflito de horário
PA000001040,L0000036,A00112,Atrasado,5,
PA000001041,L0000036,A00115,Presente,15,
PA000001042,L0000036,A00144,Presente,20,
PA000001043,L0000036,A00211,Presente,0,
PA000001044,L0000036,A00241,Presente,15,
PA000001045,L0000036,A00268,Presente,15,
PA000001046,L0000036,A00289,Presente,30,
PA000001047,L0000036,A00294,Presente,30,
PA000001048,L0000036,A00328,Atrasado,10,
PA000001049,L0000036,A00338,Presente,,
PA000001050,L0000036,A00346,Presente,,
PA000001051,L0000036,A00354,Presente,30,
PA000001052,L0000036,A00356,Presente,5,
PA000001053,L0000036,A00392,Presente,10,
PA000001054,L0000036,A00499,Presente,0,
PA000001055,L0000036,A00507,Presente,0,
PA000001056,L0000036,A00520,Ausente,,Atestado
PA000001057,L0000036,A00578,Presente,15,
PA000001058,L0000036,A00621,Presente,15,
PA000001059,L0000036,A00625,Presente,10,
PA000001060,L0000036,A00648,Presente,30,
PA000001061,L0000036,A00652,Presente,10,
PA000001062,L0000036,A00765,Presente,0,
PA000001063,L0000036,A00793,Presente,0,
PA000001064,L0000036,A00796,Presente,0,
PA000001065,L0000036,A00798,Ausente,,Conflito de horário
PA000001066,L0000037,A00033,Presente,20,
PA000001067,L0000037,A00040,Presente,5,
PA000001068,L0000037,A00112,Ausente,,Problema de transporte
PA000001069,L0000037,A00115,Presente,30,
PA000001070,L0000037,A00132,Presente,5,
PA000001071,L0000037,A00144,Presente,15,
PA000001072,L0000037,A00150,Atrasado,10,
PA000001073,L0000037,A00268,Presente,15,
PA000001074,L0000037,A00288,Presente,10,
PA000001075,L0000037,A00289,Presente,0,
